0.8365545272827148,-0.05649597942829132
2.636174201965332,-0.06254346668720245
3.2582836151123047,-0.10254891216754913
4.218528747558594,-0.13399775326251984
5.472174644470215,-0.12952931225299835
7.289717674255371,-0.16998989880084991
8.57380199432373,-0.13685353100299835
9.575212478637695,0.1299101561307907
9.781628608703613,1.1610037088394165
9.645803451538086,2.3312671184539795
9.868757247924805,3.731595754623413
9.763880729675293,5.1761250495910645
9.706228256225586,7.104653835296631
9.677064895629883,8.313146591186523
8.518003463745117,8.566573143005371
7.06572151184082,8.722926139831543
